sofifa_id,short_name,nationality,overall,player_positions,work_rate,team_position
246063,E. Varhaugvik Breivik,Norway,55,"CM, CDM",Medium/High,SUB
246233,J. Khasa,France,55,"RM, LM, ST",Medium/Medium,RES
247333,A. Mikkelsen,Norway,55,"LM, RM",High/Medium,SUB
247421,H. Fujii,Japan,55,RB,Medium/Medium,LCB
247620,P. Ejimadu,USA,55,GK,Medium/Medium,SUB
247674,D. Politic,Romania,55,RM,Medium/Medium,LM
247928,A. Valkenaers,Belgium,55,GK,Medium/Medium,RES
248463,D. Ruiz-Diaz,Australia,55,ST,High/Medium,SUB
251595,N. Dyhr,Denmark,55,LWB,High/Medium,SUB
251826,S. Acuña,Colombia,55,RW,Medium/Medium,RES
252542,L. Galicia,Mexico,55,CB,Low/Medium,RES
252608,Min Kyung Hyun,Korea Republic,55,"CB, RB",Medium/High,SUB
252727,I. Sevinç,Turkey,55,CDM,Low/Medium,RES
224947,D. Grimshaw,England,55,GK,Medium/Medium,RES
225940,K. Mellado,Chile,55,ST,Medium/Medium,RES
230771,L. Dunne,Republic of Ireland,55,"CAM, CM, LM",Medium/Low,RES
233565,J. Koroma,England,55,"ST, RW",Medium/Medium,RES
233915,J. Ponticelli,England,55,ST,Medium/Low,SUB
236638,A. Hidalgo,Chile,55,"CB, RB",Medium/Medium,RES
237036,R. Barnett,England,55,CM,Medium/Medium,RES
238284,J. López,Colombia,55,ST,Medium/Medium,RES
241946,T. Boni,Burkina Faso,55,CDM,Medium/Medium,SUB
242246,T. Al Otaibi,Saudi Arabia,55,"RM, LM",Medium/Low,RES
242582,Y. Ogaki,Japan,55,ST,Medium/Low,RES
243596,N. Morahan,Republic of Ireland,55,"CM, CDM, RB",Medium/Medium,SUB
244075,N. Otto,Germany,55,CB,Medium/High,SUB
245509,J. Cavallo,Australia,55,CM,Medium/Medium,SUB
245548,A. Scott,Northern Ireland,55,ST,High/Medium,RES
246796,T. Umeda,Japan,55,GK,Medium/Medium,RES
246962,H. Matsumoto,Japan,55,"CM, RM, RB",Medium/Medium,RES
246998,Y. Mahdy,Republic of Ireland,55,ST,Medium/Medium,ST
247054,R. O'Farrell,Republic of Ireland,55,"CAM, CM",High/Medium,CAM
247128,K. Ishii,Japan,55,ST,High/Low,RES
247268,S. Higashi,Japan,55,"CM, CAM, RW",Medium/Medium,SUB
247679,V. Boniface,Nigeria,55,ST,Medium/Medium,SUB
252229,L. Nussbaumer,Austria,55,CM,High/Medium,RES
232814,J. Letniowski,Poland,55,CAM,Medium/Medium,RES
233505,R. Sandford,England,55,GK,Medium/Medium,RES
238221,N. Tavares,Croatia,55,CB,Medium/Medium,RES
242229,B. Maher,Republic of Ireland,55,GK,Medium/Medium,SUB
242251,T. Amos,Sweden,55,GK,Medium/Medium,SUB
242463,F. Figueroa,Venezuela,55,CAM,Medium/Medium,RES
243136,M. Leiva,Chile,55,ST,Medium/Medium,SUB
246946,I. Coulibaly,Mali,55,"CAM, CM, ST",Medium/Low,SUB
247202,H. Constant,France,55,GK,Medium/Medium,RES
247677,Yan Dinghao,China PR,55,"RW, LM, CAM",Medium/Medium,SUB
247835,D. Miljanović,Sweden,55,LM,Medium/Medium,SUB
248012,M. Diakité,Mali,55,"CM, CDM",Medium/Medium,RES
251014,C. Zarama,Colombia,55,RW,Medium/Medium,RES
251322,N. Jahn,Germany,55,ST,Medium/Medium,RES
251940,D. Hafsteinsson,Iceland,55,CDM,Medium/Medium,RES
252176,T. Milašius,Lithuania,55,RM,High/Medium,SUB
252257,R. Jalving,Netherlands,55,GK,Medium/Medium,RES
226423,N. Gartside,Northern Ireland,55,GK,Medium/Medium,SUB
227219,E. Suliman,England,55,"CB, RB",Medium/High,RES
233683,Li Chen,China PR,55,GK,Medium/Medium,RES
238260,J. Stott,England,55,"LB, CB",Medium/High,SUB
243221,D. Sasaki,Japan,55,"CAM, CF",Medium/Medium,RES
243699,F. Ibsen,Denmark,55,GK,Medium/Medium,RES
244074,R. Birjukov,Germany,55,GK,Medium/Medium,SUB
244870,J. Key,England,55,"RM, ST",High/Medium,RES
246824,Y. Yamaya,Japan,55,"RM, ST",High/Medium,RES
247139,A. Owusu,Germany,55,"CF, ST",Medium/Medium,RES
247902,G. Buliga,Romania,55,CB,Medium/Medium,RES
248579,J. Weik,Germany,55,"LM, LB",Medium/Medium,SUB
222601,E. Osam,Republic of Ireland,55,LB,Medium/Medium,SUB
232251,C. Goddard,Japan,55,"CAM, CM, LM",Medium/Medium,SUB
235267,A. Famewo,England,55,CB,Low/Medium,RES
236230,V. Venditti,Italy,55,GK,Medium/Medium,SUB
237059,B. Şahiner,Turkey,55,LB,Low/Medium,RES
238009,M. Frese,Denmark,55,"LW, LM",Medium/Medium,RES
239569,M. Weiß,Germany,55,CAM,Medium/Medium,RES
240330,H. Hawsawi,Saudi Arabia,55,GK,Medium/Medium,RES
241471,Xu Tianyuan,China PR,55,LM,Medium/Medium,SUB
242452,C. Lindley,USA,55,CM,Medium/Medium,RES
244247,D. Liessens,Belgium,55,CB,Medium/Medium,RES
244939,L. Zottele,Austria,55,CB,Medium/High,RES
247309,S. Junqua,USA,55,LB,High/High,RES
248227,C. Armiento,Australia,55,LM,High/Low,SUB
248387,A. Ippolito,Belgium,55,ST,Medium/Medium,RES
251475,J. Vogel,Germany,55,CM,Medium/Medium,RES
251911,M. Nzita,Belgium,55,LB,Medium/Medium,RES
252262,J. Ras,Netherlands,55,CM,Medium/Medium,SUB
252394,O. Omar,Morocco,55,CAM,Medium/Low,RES
228376,A. Hayden,England,55,CB,Medium/Medium,SUB
230602,M. Francois,France,55,CM,Medium/Medium,SUB
230653,J. Wollacott,England,55,GK,Medium/Medium,SUB
236788,M. Gillam,England,55,"ST, CAM, LM",High/Medium,SUB
237619,S. Twine,England,55,"ST, LW",High/Medium,SUB
237865,L. Colville,England,55,"LM, CAM",Medium/Medium,SUB
239927,O. Ottesen,Denmark,55,GK,Medium/Medium,SUB
241223,S. Mogi,Japan,55,GK,Medium/Medium,RES
241644,J. Romanski,England,55,LB,High/Medium,SUB
242606,S. Strózik,Poland,55,RM,Medium/Medium,RES
244828,R. Gutiérrez,Mexico,55,GK,Medium/Medium,SUB
245450,J. Hiratsuka,Japan,55,ST,Medium/Low,RES
245613,M. Nakajima,Japan,55,CF,Medium/Low,RES
246964,F. Cantillo,Colombia,55,"CDM, CM",Medium/Medium,SUB
246992,M. Dignam,Republic of Ireland,55,LB,Medium/Medium,LB
247029,A. Bustamante,USA,55,CM,High/Medium,RES
247444,C. Mesías,Chile,55,"LM, LW",Medium/Medium,SUB
247856,B. Nieto,Chile,55,"RM, RB",Medium/Medium,SUB
247908,M. Leasă,Romania,55,RB,Medium/Medium,RES
248167,J. Ekeland,Norway,55,ST,Medium/Medium,SUB
248342,T. Heggem,Norway,55,CB,Medium/Medium,SUB
248576,F. Flick,Germany,55,CB,Medium/Medium,SUB
251218,S. Beccari,Italy,55,GK,Medium/Medium,RES
251594,P. Therkildsen,Denmark,55,"CB, CM",Medium/Medium,SUB
252059,S. Abdul Samed,Ghana,55,CDM,Medium/High,RES
252260,P. Sturm,Austria,55,CM,High/Medium,RES
221234,S. Ling,England,55,"RWB, RB",High/Medium,RWB
224905,E. Gumbs,England,55,CB,Medium/High,RES
226603,G. Montes,Colombia,55,RB,Medium/Medium,RB
237786,K. Funaki,Japan,55,"LM, LB, RM",Medium/Medium,RES
238447,H. Ishikawa,Japan,55,CM,Medium/Medium,RES
239100,F. Ufuk,Germany,55,CDM,Medium/Medium,RES
241021,J. Ordóñez,Colombia,55,CB,Low/Medium,SUB
241213,T. Uchida,Japan,55,"CAM, LM",Medium/Medium,RES
245356,F. Darisi,Saudi Arabia,55,CB,Medium/Medium,SUB
247455,C. Díaz,Colombia,55,CDM,Medium/Medium,RES
247551,J. Walker,Republic of Ireland,55,ST,High/Medium,SUB
248261,J. Martinez,Chile,55,RW,Medium/Medium,RES
248583,S. Sprečaković,Germany,55,CAM,Medium/Medium,SUB
248747,C. Navarrete,Chile,55,"CB, RB",Medium/Medium,SUB
250758,F. Blake-Tracy,England,55,LB,Medium/High,SUB
250810,M. Ekpiteta,England,55,CB,Medium/Medium,RCB
251366,W. Muzyk,Poland,55,GK,Medium/Medium,SUB
251634,E. Florescu,Romania,55,CAM,Medium/Medium,SUB
251777,I. Pop,Romania,55,GK,Medium/Medium,SUB
251832,H. Vergara,Colombia,55,ST,Medium/Medium,RES
252695,K. Perez,Colombia,55,CAM,Low/Low,RES
252771,K. Al Blooshi,United Arab Emirates,55,"CAM, RM",Medium/Low,RES
226467,G. Ricci,Italy,55,RB,Medium/Medium,RES
231827,N. Ferguson,England,55,CM,High/High,RCM
233485,C. Ventola,Italy,55,RB,Medium/Medium,SUB
240543,M. Leverbe,France,55,CB,Medium/Medium,RES
241203,T. Hama,Japan,55,CB,Low/Medium,RES
244774,J. Silgado,Colombia,55,LB,High/Medium,LB
245518,M. Al Thani,Saudi Arabia,55,"RM, LM",Medium/Medium,SUB
246555,J. Okano,Japan,55,CB,Medium/Medium,RES
247005,Wang Tong,China PR,55,CDM,Low/Medium,RES
247046,M. Kouyaté,Mali,55,CM,Medium/Medium,RES
247279,L. Dykes,Australia,55,ST,Medium/Medium,ST
247846,Lee Ho In,Korea Republic,55,CB,Medium/Medium,SUB
251372,C. Carter,England,55,"CAM, CM",Medium/Medium,SUB
251768,G. Chirullo,Italy,55,ST,Medium/Low,RES
252234,N. Dorofeev,Russia,55,CM,Medium/Medium,RES
252296,F. Gonzales,France,55,"CAM, CM",Medium/Medium,RES
252421,M. Al Dawsari,Saudi Arabia,55,RB,Medium/Medium,RES
213700,S. Byrne,Republic of Ireland,55,ST,Medium/Medium,SUB
220913,F. Torres,Colombia,55,CAM,Medium/Medium,RES
230128,Y. Rojas,Chile,55,"ST, LM",High/Medium,RES
239295,O. Skrzecz,Poland,55,RM,High/Medium,SUB
243088,Zhong Yihao,China PR,55,RW,Medium/Medium,SUB
244761,S. Avanzini,Italy,55,"LB, RB, RM",Medium/Medium,SUB
245435,R. Al Najjar,Saudi Arabia,55,GK,Medium/Medium,RES
245508,O. Al Zayni,Saudi Arabia,55,CDM,Medium/Medium,RES
246591,M. Coyle,Republic of Ireland,55,"CM, RM",Medium/Medium,LCM
247298,S. Raben,USA,55,"CB, CDM",Medium/High,RES
247419,S. Watanabe,Japan,55,CM,Medium/Medium,RES
251133,L. Stojsavljević,Serbia,55,CB,Low/High,SUB
227892,R. Criscuolo,Italy,55,CM,High/Medium,RES
229047,W. Longbottom,England,55,ST,Medium/Medium,RES
230014,E. Iandolo,England,55,"LB, LM",Medium/Medium,RES
231553,F. Musonda,England,55,CB,Medium/Medium,RES
233328,E. Selen,Turkey,55,GK,Medium/Medium,RES
238482,L. Gray,Wales,55,GK,Medium/Medium,SUB
241207,K. Yoshimaru,Japan,55,GK,Medium/Medium,RES
241418,Gao Tianyi,China PR,55,"LM, CM",Medium/High,RES
243341,R. Yañez,Chile,55,GK,Medium/Medium,SUB
248754,R. Fleurier,France,55,"LB, RB",Medium/Medium,RES
251108,M. Ekpiteta,England,55,CB,Medium/High,SUB
251840,J. Mena Vacca,Colombia,55,CB,Medium/Medium,SUB
222187,Jin Qiang,China PR,55,CDM,Medium/Medium,SUB
224613,Li Haowen,China PR,55,ST,Medium/Medium,RES
224631,Yang Shiyuan,China PR,55,RB,Medium/Medium,SUB
234499,P. Sánchez,Chile,55,"CF, CAM, ST",Medium/Medium,SUB
237736,S. Awaka,Japan,55,GK,Medium/Medium,SUB
237795,M. Nishimoto,Japan,55,LM,Medium/Medium,RES
245983,Cho Jae Wan,Korea Republic,55,ST,Medium/Medium,LW
246938,D. Björkman,Sweden,55,CB,Medium/Medium,RES
251093,J. Longridge,Scotland,55,LB,Medium/Medium,SUB
209699,M. Rosenørn,Denmark,55,GK,Medium/Medium,SUB
228533,Lee Joon Hee,Korea Republic,55,GK,Medium/Medium,SUB
232615,K. Tajiri,Japan,55,GK,Medium/Medium,RES
237802,C. Haas,Austria,55,GK,Medium/Medium,SUB
250966,A. Bogusz,Poland,55,"LB, RB",High/Medium,SUB
199007,M. McGinley,Republic of Ireland,55,GK,Medium/Medium,GK
210999,Ma Sang Hoon,Korea Republic,55,CB,Medium/Medium,RES
232565,G. Kawanami,Japan,55,GK,Medium/Medium,SUB
233451,Zhao Yingjie,China PR,55,"CM, CAM",Medium/Medium,RES
252676,B. Mendoza,Argentina,55,RW,Medium/Medium,RES
138083,N. Hunt,England,55,"RB, CB, LB",Low/Medium,SUB
232539,K. Ogi,Japan,55,GK,Medium/Medium,RES
242872,Liu Le,China PR,55,"LB, LM",High/Medium,SUB
247561,Guo Wei,China PR,55,GK,Medium/Medium,GK
248221,Mu Pengfei,China PR,55,GK,Medium/Medium,SUB
242345,G. Fuentes,USA,54,CM,Medium/Medium,SUB
244397,H. Geelmuyden,Norway,54,ST,Medium/Medium,RES
247115,J. Baccay,Norway,54,LB,High/Medium,SUB
243095,Qi Yuxi,China PR,54,GK,Medium/Medium,SUB
245787,Iván Martínez,Spain,54,GK,Medium/Medium,RES
251926,R. Ndiaye,France,54,CM,Medium/Medium,SUB
239084,K. Ackermann,Sweden,54,CM,Medium/Medium,SUB
243466,J. Quiñones Saya,Colombia,54,RM,High/Medium,RES
245392,G. Botos,Greece,54,"CAM, RM",Medium/Medium,RES
247532,R. Mimnaugh,Scotland,54,CM,Medium/Medium,SUB
248283,R. Sandberg,Norway,54,GK,Medium/Medium,RES
238070,J. Cumming,England,54,GK,Medium/Medium,RES
240096,L. Brook,Australia,54,CAM,Medium/Medium,SUB
241599,B. Crellin,England,54,GK,Medium/Medium,SUB
241870,M. Casey,England,54,CB,Medium/Medium,RES
245260,A. Binous,Switzerland,54,ST,Medium/Low,SUB
246150,J. Echave,Chile,54,GK,Medium/Medium,SUB
246396,L. Sanchez,Colombia,54,CAM,Medium/Medium,SUB
248748,A. Ocampo-Chavez,USA,54,ST,Medium/Medium,SUB
251515,R. Collins,England,54,CB,Medium/Medium,SUB
251835,J. Caicedo,Colombia,54,CDM,Medium/High,CM
252253,N. Zdichynec,Austria,54,LM,High/Medium,RES
252583,M. Alexander,England,54,GK,Medium/Medium,GK
252701,D. Cattin,Switzerland,54,ST,Medium/Medium,RES
241454,B. Kimpioka,Sweden,54,"RW, LW, CAM",Medium/Medium,RES
244465,J. Hamilton,Scotland,54,ST,Medium/Medium,SUB
246090,I. Acero,Mexico,54,CM,Medium/Medium,RES
247894,�. Fara,Romania,54,GK,Medium/Medium,SUB
250840,K. Yao,Canada,54,CB,Medium/Medium,RES
251555,J. Eccles,England,54,"CDM, CM",Medium/Medium,RES
251976,C. Duke,USA,54,CM,Medium/Medium,RES
252046,D. Youfeigane,France,54,GK,Medium/Medium,SUB
252178,S. Wearne,England,54,CAM,High/Medium,RES
240767,K. Ferguson,England,54,CB,Medium/Medium,RES
242633,M. Frendrup,Denmark,54,CM,Medium/Medium,SUB
242717,M. Howard,England,54,ST,Medium/Medium,RES
242749,J. Buckley,England,54,"RB, CM",Medium/Medium,RES
244927,L. Schöfl,Austria,54,"CM, CB",Medium/Medium,RES
246424,J. Rothmann,Denmark,54,"ST, RW",Medium/Medium,SUB
247390,D. Morys,Poland,54,RB,Medium/Medium,RES
247489,A. Daghim,Denmark,54,RM,High/Medium,SUB
248773,J. Nyland Ørsahl,Norway,54,"LB, RM",Medium/High,SUB
252406,J. Craenmehr,Netherlands,54,GK,Medium/Medium,RES
252898,E. Ross,Scotland,54,CM,Medium/Medium,RES
237930,S. Hausner,Denmark,54,CB,Medium/Medium,SUB
239477,A. Damlu,Turkey,54,GK,Medium/Medium,SUB
241269,A. Bruus,Denmark,54,ST,High/Medium,RES
244181,L. Klassen,Russia,54,LB,High/Medium,RES
244242,D. Ager,England,54,"RM, LM, LB",Medium/Medium,RES
244425,M. Schantl,Austria,54,CM,Medium/Medium,RES
244984,L. Pellegrini,France,54,"CDM, LB",Medium/Medium,SUB
246709,A. Hendriksen,Denmark,54,CB,Medium/Medium,SUB
247304,M. Hundley,USA,54,LW,High/Medium,RES
247428,D. Ochoa,USA,54,GK,Medium/Medium,RES
248147,M. Praszelik,Poland,54,"CAM, CM",High/Low,SUB
248371,Z. Duncan,Australia,54,"RM, RW",Medium/Medium,SUB
252073,F. Bilbija,Germany,54,"RM, CAM",Medium/Medium,SUB
252495,J. Kamiński,Poland,54,RM,High/Medium,RES
240606,J. Sparkes,England,54,"LM, RM",Medium/Medium,RES
240648,C. Metcalfe,Australia,54,CM,Medium/High,SUB
240674,C. Merrie,England,54,CM,Medium/Medium,RES
240955,T. Durso,Argentina,54,GK,Medium/Medium,SUB
242601,M. Najjar,Australia,54,ST,High/Low,SUB
243269,A. Doğan,Turkey,54,"CB, LB",Low/Medium,RES
243546,H. Kite,England,54,CM,Medium/Medium,RES
245045,B. Córdoba,Colombia,54,CB,Medium/Medium,SUB
245384,P. Christiansen,Denmark,54,ST,Medium/Medium,SUB
245587,J. Greatorex,England,54,GK,Medium/Medium,RES
246005,J. King,Australia,54,LB,Medium/Medium,SUB
246825,T. Nakamura,Japan,54,"RB, RM, CDM",Medium/Medium,RES
248691,S. Paulet,France,54,CM,Medium/Medium,RES
248709,M. Luyambula,DR Congo,54,GK,Medium/Medium,SUB
250912,J. Pedersen,Denmark,54,CM,High/Medium,SUB
251323,E. Voufack,Germany,54,"RB, RM",Medium/Medium,SUB
252039,M. Williams,England,54,CB,Low/Medium,RES
236328,R. German,England,54,ST,Low/Low,RES
242786,A. Lesiotis,Australia,54,"CDM, CM",Medium/High,RCM
243128,M. Suárez,Chile,54,GK,Medium/Medium,SUB
243252,T. Hamer,England,54,RB,High/Medium,RB
246318,T. Stevenson,England,54,"LB, LWB",Medium/Medium,RES
247464,J. Lackéll,Sweden,54,CM,Medium/Medium,RES
250956,T. Rausch,Germany,54,"RB, CB, CDM",Medium/Medium,SUB
250998,S. Tengstedt,Denmark,54,ST,Medium/Low,SUB
251411,K. Struski,Poland,54,"CAM, CM",Medium/Medium,RES
251766,K. Stallone,Italy,54,CM,Medium/Low,RES
251888,F. Yonsian,Cote d'Ivoire,54,ST,Medium/Medium,RES
231026,M. Judd,England,54,"RWB, RB",Medium/Medium,SUB
232839,M. Muheim,Switzerland,54,"LB, LM",High/Medium,LB
234672,O. Kjærgaard,Denmark,54,CM,Medium/Medium,SUB
234733,M. Wright,England,54,"RW, RB, LB",Medium/Medium,SUB
235836,Y. Rafael,Sweden,54,LWB,Medium/Medium,SUB
236361,D. Moore,England,54,ST,Medium/Medium,SUB
239895,J. Waite,Wales,54,"CM, CAM",Medium/Medium,RES
240297,R. Källman,Finland,54,GK,Medium/Medium,SUB
241304,Ma Junliang,China PR,54,CM,Medium/Medium,SUB
241639,J. Clarke,Republic of Ireland,54,"CDM, CM",Medium/Medium,RES
243213,S. Al Wehimid,Saudi Arabia,54,GK,Medium/Medium,SUB
243534,T. Campulka,Germany,54,"CDM, CM",Medium/Medium,SUB
244356,M. Schmeling,Germany,54,LB,Medium/Medium,SUB
244824,I. Núñez,Chile,54,"CB, RB",Medium/Medium,RES
246384,M. Almeida,Sweden,54,"RW, LW, CAM",Medium/Low,SUB
247818,M. Williams,England,54,CB,Medium/Medium,SUB
248392,T. Haltvik,Norway,54,ST,Medium/Low,RES
248730,A. Brennan,England,54,CM,High/Medium,SUB
250929,P. Pyrdoł,Poland,54,"RM, LM",High/Low,RES
250957,M. Wagner,Germany,54,GK,Medium/Medium,RES
250993,M. Gyamfi,Germany,54,"CB, RB, CDM",Medium/Medium,RES
251157,Lee Gwang Yeon,Korea Republic,54,GK,Medium/Medium,SUB
251239,J. Lamy,France,54,LW,Medium/Medium,SUB
251305,K. Ibrahim,Germany,54,GK,Medium/Medium,RES
251543,E. Asomani,Ghana,54,ST,Medium/Medium,RES
251978,Y. Marchand,Switzerland,54,"CM, CB",Medium/High,RES
252041,A. O'Neill,England,54,ST,High/Medium,RES
252365,L. Doyle,England,54,CM,Medium/Medium,RES
252390,M. Nilsson,Sweden,54,CDM,Medium/High,SUB
252538,L. Otto,Germany,54,GK,Medium/Medium,SUB
230759,C. Davis,Republic of Ireland,54,ST,Medium/Medium,SUB
238376,Park Sung Min,Korea Republic,54,ST,Medium/Medium,RES
239006,J. Isaksen,Norway,54,CM,Medium/Medium,SUB
241622,Qian Yumiao,China PR,54,"CB, CDM",Medium/Medium,SUB
242746,C. Goteni,France,54,CB,Medium/Medium,SUB
245425,N. James,Australia,54,GK,Medium/Medium,SUB
247420,S. Naruse,Japan,54,"RM, LM, RB",Low/Medium,RES
248350,J. López,Chile,54,LB,Medium/Medium,SUB
248566,P. Vivanco,Peru,54,"CDM, CM",Medium/Medium,RES
248798,T. Leak,England,54,CB,Medium/Medium,RES
251279,B. Thompson,England,54,ST,Medium/Medium,RES
251373,K. Klefisch,Germany,54,"CDM, CM",Medium/Medium,RES
220939,L. Pilling,Wales,54,GK,Medium/Medium,SUB
230737,T. Lauritsen,Norway,54,ST,Medium/Medium,SUB
233689,J. Lindgren,Sweden,54,GK,Medium/Medium,RES
234375,P. Doyle,Republic of Ireland,54,"CM, CDM",Medium/Medium,LDM
240383,O. Edlund,Sweden,54,ST,Medium/Medium,RES
240419,R. Strechie,Romania,54,CM,Medium/Medium,RES
240684,F. Al Tryes,Saudi Arabia,54,RM,Medium/Low,RES
241853,Y. Barka,France,54,CF,Medium/Medium,SUB
242103,E. Kalsaas,Norway,54,RB,Medium/Medium,SUB
242607,D. Pik,Poland,54,LM,Medium/Medium,SUB
242659,S. Faiqi,Sweden,54,LM,Medium/Medium,RES
243171,J. Hernández,Mexico,54,RB,Medium/High,RES
244355,J. Brendieck,Germany,54,GK,Medium/Medium,SUB
244413,M. Pfeifer,Austria,54,CB,Medium/Medium,RES
244882,A. Garattoni,Italy,54,"RB, LB",Medium/Medium,RES
245162,T. Wood,England,54,ST,Medium/Medium,SUB
245545,S. Barone,Italy,54,GK,Medium/Medium,SUB
246075,I. Umbdenstock,France,54,CDM,Medium/Medium,SUB
247033,W. Jakobsson,Sweden,54,GK,Medium/Medium,RES
247404,P. Cárdenas,Chile,54,CM,Medium/Medium,RES
247625,A. Balicki,Poland,54,ST,Medium/Medium,RES
248380,M. Hansen,Denmark,54,CM,Medium/Medium,SUB
252267,N. Köpf,Austria,54,CM,Medium/Medium,RES
252294,K. Adams,England,54,ST,Medium/Medium,SUB
226596,T. Seferi,Albania,54,ST,High/Low,RS
235284,A. Vassallo,Italy,54,ST,Medium/Medium,RES
235535,R. Lovett,England,54,GK,Medium/Medium,SUB
236976,A. Muhamedbegovic,Austria,54,CB,Medium/Medium,RES
238527,R. Shibamoto,Japan,54,CAM,Medium/Medium,RES
240313,A. Rose,Jamaica,54,"ST, RW",Medium/Medium,SUB
240388,N. Perry,Sweden,54,LM,Medium/Medium,RES
244092,J. Breitfeld,Germany,54,RM,Medium/Medium,RES
244616,A. Díaz,Mexico,54,RB,Medium/Low,RES
244812,N. Celic,Austria,54,"CDM, CB",Medium/Medium,RES
245524,H. Al Shaie,Saudi Arabia,54,ST,Medium/Medium,SUB
246448,R. Campbell,England,54,ST,High/Medium,SUB
248486,Lee Joon Suk,Korea Republic,54,LW,Medium/Medium,SUB
252338,F. Ferk,Austria,54,"CB, RB",Medium/Medium,RES
229398,H. McKirdy,Scotland,54,ST,Medium/Medium,LW
233770,Kang Yun Seong,Korea Republic,54,"RB, CM",High/Medium,RES
241480,M. Kwietniewski,Poland,54,CAM,Medium/Medium,RES
245039,Duan Liuyu,China PR,54,"CAM, CF",Medium/Medium,RM
246117,T. Lillevold Johnsen,Norway,54,RW,Medium/Medium,RES
246653,A. Campos,Switzerland,54,ST,High/Medium,RES
246990,J. Collins,Republic of Ireland,54,CB,Medium/Medium,RCB
247092,A. Abrahamsson,Sweden,54,CB,Medium/Medium,SUB
247228,D. St. Clair,Canada,54,GK,Medium/Medium,RES
247295,J. Hass,Argentina,54,GK,Medium/Medium,RES
247399,R. Lora,Colombia,54,CM,Medium/Medium,SUB
247510,C. Montgomery,Canada,54,CB,Low/High,RES
247742,R. McLean,England,54,"CB, RB, CDM",Medium/Medium,RES
248014,A. Corban,Romania,54,RM,Medium/Medium,SUB
252013,R. Hauk,Germany,54,CB,Medium/Medium,SUB
252563,B. Lauton,Australia,54,"RB, CM",Medium/Medium,SUB
252842,T. Salazar,Colombia,54,CM,Medium/Medium,RES
224408,D. Tobin,Republic of Ireland,54,RB,Medium/Medium,RB
225583,D. Gorman,Northern Ireland,54,CM,Medium/Medium,SUB
233704,N. Sylvestre,Switzerland,54,"RWB, CDM",Medium/High,SUB
234365,K. Krygård,Norway,54,ST,Medium/Medium,SUB
240432,P. Burke,Republic of Ireland,54,GK,Medium/Medium,SUB
240918,Li Chenglong,China PR,54,"RB, RM",Medium/Medium,SUB
241988,A. Baun,Denmark,54,RM,High/Medium,RES
242590,S. Fukahori,Japan,54,ST,Medium/Low,RES
244478,K. Krzepisz,Poland,54,GK,Medium/Medium,SUB
245083,B. Syla,Austria,54,CAM,Medium/Low,RES
247152,P. Cleary,Republic of Ireland,54,"RB, LB",Medium/Medium,SUB
252161,G. Forrest,England,54,CB,Medium/Medium,RES
235715,H. Paton,Canada,54,CM,Medium/Medium,RES
239427,A. Ajeti,Switzerland,54,CB,Medium/Medium,SUB
240295,S. Warde,Republic of Ireland,54,"CM, CDM",Medium/Medium,SUB
240460,B. Al Bahrani,Saudi Arabia,54,GK,Medium/Medium,SUB
246460,N. Muñoz,Chile,54,ST,Medium/Medium,RES
247382,Y. Ono,Japan,54,CB,Low/Medium,RES
252280,A. Nilsson,Sweden,54,GK,Medium/Medium,RES
252412,C. McKenna,Scotland,54,CB,Medium/Medium,SUB
252444,E. Tia,Cote d'Ivoire,54,LM,High/Medium,SUB
252899,M. Virtanen,Finland,54,CM,Medium/Medium,RES
205036,R. Millen,Scotland,54,RB,Medium/Medium,SUB
233668,Zhang Yan,China PR,54,GK,Medium/Medium,RES
242106,M. Al Sharimi,Saudi Arabia,54,"RB, CB",Medium/High,SUB
242910,Liu Boyang,China PR,54,RB,High/Medium,SUB
247550,M. Russell,Scotland,54,LWB,Medium/Medium,SUB
248718,J. Iredale,Australia,54,LB,Medium/Medium,SUB
250765,B. Cespedes,Switzerland,54,"CM, CDM",Medium/Medium,SUB
251095,J. van Stappershoef,Netherlands,54,GK,Medium/Medium,SUB
223940,M. Southam,Wales,54,RB,High/Medium,RES
252364,K. Riascos,Colombia,54,CB,Medium/Medium,LCB
229644,T. Issa,England,54,"CAM, LM, ST",Medium/Medium,RES
239773,A. Reid,England,54,ST,High/Medium,RES
243071,Mao Haoyu,China PR,54,ST,Medium/Low,SUB
246810,U. Castagnoli,Chile,54,"CM, RW",Medium/High,SUB
247905,C. Achim,Romania,54,CB,Medium/Medium,RES
251359,P. Krawczyk,Poland,54,ST,High/Low,SUB
223987,H. Cardwell,Scotland,54,ST,High/Medium,SUB
228035,Zhang Wentao,China PR,54,ST,High/Low,SUB
242874,Yang Fan,China PR,54,"RB, CB, RM",Medium/High,RCB
252126,D. Centeno,Venezuela,54,"CM, CDM, CAM",Medium/Medium,SUB
247161,B. Correa,Colombia,54,LB,Medium/Medium,SUB
248846,O. Yılmaz,Turkey,54,CB,Medium/Medium,SUB
247356,K. Smith,USA,54,RB,High/High,RES
250967,K. Rozmus,Poland,54,LB,High/Medium,RES
197770,G. Bruna,Argentina,54,"CM, CAM, LM",Medium/Medium,SUB
231593,G. Harkin,Republic of Ireland,54,"CM, LB, LM",Low/Medium,SUB
242409,Jin Hui,China PR,54,ST,High/Medium,SUB
246173,H. Mnoga,England,53,RB,Medium/Medium,RES
244809,M. Dewhurst,England,53,GK,Medium/Medium,RES
